Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AM,h2_BR_AP,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MG,h2_BR_MS,h2_BR_MT,h2_BR_PA,h2_BR_PB,h2_BR_PE,h2_BR_PI,h2_BR_PR,h2_BR_RJ,h2_BR_RN,h2_BR_RO,h2_BR_RR,h2_BR_RS,h2_BR_SC,h2_BR_SE,h2_BR_SP,h2_BR_TO
1472,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1473,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1474,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1475,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1476,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1477,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1478,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1479,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1480,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1481,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1482,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1483,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1484,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1485,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1486,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1487,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1488,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1489,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1490,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1491,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1492,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1493,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1494,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1495,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1496,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1497,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1498,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1499,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1500,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1501,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
1502,14.03931363,54.22522717650142,82.67499709016751,15.1575408,394.57258029871474,157.51813249581278,77.38069464982249,132.53151894714102,351.1439756579933,139.9992032701418,841.3612349888332,164.99726730997284,322.90994079539996,249.5499744704328,74.22816013615488,192.16972806550757,75.8888155890796,637.2001441700426,342.45764835674754,62.84831432,80.21624932309786,15.96652528,482.8640589327497,367.84359517784543,48.59805456614628,1874.2578249005514,105.06652884424986
